Category,Access_No,Title,Authors,Asset_Code,Department,Subject,Edition,Date_Year,Call_No,Publisher,Place,ISBN,Price,Bill_Date,Vendor,Pages
Books,676,A modern playbook of digital transformation,"Mishra, Amitabh P.",RVUN22LB0080,School of Liberal Arts and Sciences,Management of production,1,2020,658.514 MIS,Sage,,9789353285753,595,03/17/2022 0:00,SK Publisher and Distributors,312
Books,677,The emotionally intelligent leader,"Goleman, Daniel.",RVUN22LB0081,School of Liberal Arts and Sciences,Leadership,1,2015,658.4092 GOL,Harward,,9781633697331,650,03/17/2022 0:00,SK Publisher and Distributors,"x, 210"
Books,678,India 2030,"Chikermane, Gautam.",RVUN22LB0082,School of Liberal Arts and Sciences,Economics,1,2021,338.954 CHI,Penguin,,9780670094431,699,03/17/2023 0:00,SK Publisher and Distributors,"xiv, 290"
Books,679,The archaeology of knowledge,"Foucault, Michel",RVUN22LB0083,School of Liberal Arts and Sciences,Philosophy,1,2018,001.2 FOC,Penguin,,9780394711065,799,03/17/2022 0:00,SK Publisher and Distributors,256
Books,680,Post corona,"Galloway, Scott.",RVUN22LB0084,School of Liberal Arts and Sciences,Economics,1,2021,338.9 GAL,Penguin,,9780552178211,599,03/17/2022 0:00,SK Publisher and Distributors,"xxiv, 229"
Books,681,Creative conflict,"Sanders, Bill.",RVUN22LB0085,School of Liberal Arts and Sciences,Social science,1,2021,305.89607300922 SAN,Harvard,,9781633699496,1250,03/17/2022 0:00,SK Publisher and Distributors,"xii, 248"
Books,682,The innovators dilemma,"Christensen, Clayton M.",RVUN22LB0086,School of Business,Management,2,2013,658 CHR,Harvard,,9781422196021,312.5,03/17/2022 0:00,SK Publisher and Distributors,"xxxi, 253"
Books,683,The founders mentality,"Zook, Chris.",RVUN22LB0087,School of Business,Executive management,1,2016,658.406 ZOO,Harvard,,9781633691162,1250,03/17/2022 0:00,SK Publisher and Distributors,214
Books,684,Bad money inside the npa mess,"Kaul, Vivek.",RVUN22LB0088,School of Business,Economics,1,2020,332.10954 KAU,Harper,,9789353577216,599,03/17/2022 0:00,SK Publisher and Distributors,"xx, 339"
Books,685,The cultute code,"Coyle, Daniel",RVUN22LB0089,School of Business,Executive management,1,2020,658.4022 COY,Penguin,,9781847941275,599,04/17/2022 0:00,SK Publisher and Distributors,"xvii, 280"
Books,686,Noise : a flaw in human judgment,"Kahneman, Daniel.",RVUN22LB0090,School of Business,Psychology,1,2021,153.83 KAH,Harvard,,9780008308995,1099,04/17/2022 0:00,SK Publisher and Distributors,"ix, 454"
Books,687,Losing my virginity,"Branson, Richard.",RVUN22LB0091,School of Business,Entrepreneurship,1,2009,338.04092 BRA,Virgin books,,9780753519554,599,04/17/2022 0:00,SK Publisher and Distributors,608
Books,688,Tim cook,"Kahney, Leander .",RVUN22LB0092,School of Business,Biography,1,2019,338.761004092 KAH,Penguine,,9780241348208,699,04/17/2022 0:00,SK Publisher and Distributors,"xiii, 303"
Books,689,Malgudi days,Narayan R .K.,RVUN22LB0093,School of Liberal Arts and Sciences,Fiction,1,2021,823 NAR,Indian thought publications,,978-8185986173,225,04/18/2022 0:00,Sapna Book House,365
Books,690,Gitanjali : song offerings,"Tagore, Rabindranath.",RVUN22LB0094,School of Liberal Arts and Sciences,Poetry,1,2014,891.4414 TAG,Penguin india,,978-1519682451,399,04/18/2022 0:00,Sapna Book House,154
Books,691,Mahatma gandhi : my experiments with truth an autobiography,"Gandhi, M.K.",RVUN22LB0095,School of Liberal Arts and Sciences,Biography,"1  , 7 TH  REPRINT",2021,954.035092 GAN,Sapna book house,,978-8172343118,250,04/18/2022 0:00,Sapna Book House,448
Books,692,Nutmegs curse : parables for a planet in crisis,"Ghosh, Amitav.",RVUN22LB0096,School of Liberal Arts and Sciences,Non-fiction,1,2021,363.73874 GHO,Allen lane,,9780670095629,599,04/18/2022 0:00,Sapna book house,339
Books,693,India since independence,"Chandra, Bipan.",RVUN22LB0097,School of Liberal Arts and Sciences,Political science,1,2008,320.954 CHA,Penguin uk,,978-0143104094,450,04/18/2022 0:00,Sapna book house,788
Books,694,Complete adventures of feluda vol 1,"Ray, Satyajit.",RVUN22LB0098,School of Liberal Arts and Sciences,Fiction,1,2020,891.443 RAY,Penguin india,,978-0143425038,599,04/18/2022 0:00,Sapna book house,804
Books,695,Complete adventures of feluda vol 2,"Ray, Satyajit.",RVUN22LB0099,School of Liberal Arts and Sciences,Fiction,1,2020,891.4437  RAY,Penguin india,,978-0143425045,599,04/18/2022 0:00,Sapna book house,776
Books,696,Discovery of india,"Nehru, Jawaharlal.",RVUN22LB0100,School of Liberal Arts and Sciences,History,1,2004,954 NEH,Penguin india,,978-0143031031,699,04/18/2022 0:00,Sapna Book House,"xxvi, 642"
Books,697,Theories of personality,"Schultz, Duane.",RVUN22LB0101,School of Liberal Arts and Sciences,Psychology,1,2018,155.2 SCH,Cengage learning india pvt ltd,,978-1111835200,599,04/18/2022 0:00,Sapna book house,504
Books,698,Research methodology methods & techniques,"Kothari, C.R.",RVUN22LB0102,School of Liberal Arts and Sciences,Research methodology,4,2022,300.723 KOT,New age international (p) ltd,,978-9386649225,399,04/18/2022 0:00,Sapna book house,"xxi, 458"
Books,699,Whither indian psychology,"Dalal, Ajit K.",RVUN22LB0103,School of Liberal Arts and Sciences,Psychology,1,2019,150.954 DAL,Rawat publishers & distributors,,978-8131610121,795,04/18/2022 0:00,Sapna book house,"ix, 196"
Books,700,Man who mistook his wife for a hat,"Sacks, Oliver.",RVUN22LB0104,School of Liberal Arts and Sciences,Nonfiction,1,2015,616.8 SAC,Picador,,978-1447275404,499,04/18/2022 0:00,Sapna book house,"xxv, 261"
Books,701,Minds eye,"Sacks, Oliver.",RVUN22LB0105,School of Liberal Arts and Sciences,Nonfiction,1,2010,616.855 SAC,Picador,,978-0330508902,499,04/18/2022 0:00,Sapna book house,272
Books,702,Awakenings,"Sacks, Oliver.",RVUN22LB0106,School of Liberal Arts and Sciences,Nonfiction,1,2012,616.832 SAC,Picador,,978-0375704055,499,04/18/2022 0:00,Sapna book house,464
Books,703,Hallucinations,"Sacks, Oliver.",RVUN22LB0107,School of Liberal Arts and Sciences,Nonfiction,1,2012,616.89 SAC,Picador,,978-0307947437,499,04/18/2022 0:00,Sapna book house,481
Books,704,Anthropologist on mars,"Sacks, Oliver W",RVUN22LB0108,School of Liberal Arts and Sciences,Nonfiction,1,2012,616.8 OLI,Picador,,978-0679756972,499,04/18/2022 0:00,Sapna book house,"xix, 327"
Books,705,Indias struggle for independence,"Chandra, Bipan.",RVUN22LB0109,School of Liberal Arts and Sciences,History,1,2016,322.420954 CHA,Penguin india,,978-0140107814,399,04/18/2022 0:00,Sapna book house,600
Books,706,Immortal india : young country timeless civilisation,"Tripathi, Amish.",RVUN22LB0110,School of Liberal Arts and Sciences,Nonfiction,1,2017,954 TRI,Westland,,978-8193432006,275,04/18/2022 0:00,Sapna book house,"xxv, 188"
Books,707,Tuesdays with morrie : an old man a young man and lifes greatest lesson,"Albom, Mitch.",RVUN22LB0111,School of Liberal Arts and Sciences,Nonfiction,1,2017,378.12092 ALB,Doubleday,,978-0751527377,224.25,04/18/2022 0:00,Sapna book house,210
Books,708,God of small things,Arundhati Roy,RVUN22LB0112,School of Liberal Arts and Sciences,Fiction,1,2002,823 ARU,Penguin india,,978-9794614020,450,04/18/2022 0:00,Sapna book house,"xxxi, 419"
Books,709,Persepolis,"Satrapi, Marjane.",RVUN22LB0113,School of Liberal Arts and Sciences,Nonfiction,1,2008,791.4372 SAT,Vintage (uk),,978-0099523994,599,04/18/2022 0:00,Sapna book house,344
Books,710,Breath,"Nestor, James.",RVUN22LB0114,School of Liberal Arts and Sciences,Nonfiction,1,2020,613.192 NES,Penguin life,,978-0735213616,599,04/18/2022 0:00,Sapna book house,"xxii, 280"
Books,711,The 101 Habits of Highly Successful Screenwriters,"Iglesias, Karl.",RVUN22LB0115,School of Liberal Arts and Sciences,Nonfiction,1,2011,808.23 IGL,Simon & schuster,,978-1440527890,450,04/18/2022 0:00,Sapna book house,272
Books,712,The Screenwriter's workbook,"Field, Syd",RVUN22LB0116,School of Liberal Arts and Sciences,Nonfiction,1,2006,808.203 FIE,Random house inc,,9780385339049,799,04/18/2022 0:00,Sapna book house,304
Books,713,Collected short stories,"Ray, Satyajit.",RVUN22LB0117,School of Liberal Arts and Sciences,Short stories,1,2020,891.4437 RAY,Penguin india,,978-0143425052,499,04/18/2022 0:00,Sapna book house,688
Books,714,Azadi : freedom fascism fiction,Arundhati roy,RVUN22LB0118,School of Liberal Arts and Sciences,Nonfiction,1,2020,323.440954 ARU,Hamish hamilton,,978-0670094417,499,04/18/2022 0:00,Sapna book house,243
Books,715,Robert de niro : anatomy of an actor,"Kenny, Glenn.",RVUN22LB0119,School of Liberal Arts and Sciences,Public Performances,1,2014,791.430280924 KEN,Phaidon press limited,,978-0714868028,1495,04/18/2022 0:00,Sapna book house,191
Books,716,Meryl streep anatomy of an actor,"Du, Cahiers",RVUN22LB0120,School of Liberal Arts and Sciences,Public Performances,1,2013,791.43028092 DU,Phaidon press limited,,978-0714866697,1495,04/18/2022 0:00,Sapna book house,190
Books,717,Alberunis india,Edward c sachau,RVUN22LB0121,School of Liberal Arts and Sciences,History,15,2021,915.40322 EDW,Rupa publications,,9788171676408,595,04/18/2022 0:00,Sapna book house,"lx, 820"
Books,718,Movie book,Na,RVUN22LB0122,School of Liberal Arts and Sciences,Biography,1,2015,791.4309,Dorling kindersley,,9780241188026,1199,04/18/2022 0:00,Sapna book house,352
Books,719,Social and political philosophy,"Gauba, Op",RVUN22LB0123,School of Liberal Arts and Sciences,Political science,1,2018,320.01 GAU,Mayur books,,9789388658683,375,04/18/2022 0:00,Sapna book house,
Books,720,Elementary mathematics in economics,"Mehta, B. C.",RVUN22LB0124,School of Liberal Arts and Sciences,Statistics,8,2021,510.24339 MEH,Lakshmi narain agarwal,,9789386241818,175,04/18/2022 0:00,Sapna book house,
Books,721,Fundamentals of modern statistical methods,"Wilcox, Rand R.",RVUN22LB0125,School of Liberal Arts and Sciences,Applied mathematics,1,2010,519.5 WIL,Springer verlag,,978-1441955241,3988.41,04/18/2022 0:00,Sapna book house,249
Books,722,Savarkar,"Sampath, Vikram.",RVUN22LB0126,School of Liberal Arts and Sciences,Biography,1,2019,954.0350924 SAM,Viking,,978-0670090303,999,04/18/2022 0:00,Sapna book house,624
Books,723,Savarkar,"Sampath, Vikram.",RVUN22LB0127,School of Liberal Arts and Sciences,Biography,1,2021,954.035092 SAM,Viking,,978-0670090310,999,04/18/2022 0:00,Sapna book house,600
Books,724,Autobiography of a yogi,"Yogananda, Paramahansa",RVUN22LB0128,School of Liberal Arts and Sciences,Spirituality,1,2021,294.543092 YOG,Book mark,,978-8189535513,250,04/18/2022 0:00,Sapna book house,510
Books,725,Sapiens a graphic history volume 02,"Harari, Yuval N.",RVUN22LB0129,School of Liberal Arts and Sciences,Nonfiction,1,2015,909 HAR,Jonathan cape,,978-1787333765,1099,04/18/2022 0:00,Sapna book house,240
Books,726,India that is bharat,"Deepak, Sai J.",RVUN22LB0130,School of Liberal Arts and Sciences,History,1,2021,954.035 DEE,Bloomsbury india,,978-9354352492,799,04/18/2022 0:00,Sapna book house,472
Books,727,Guide,Narayan R .K.,RVUN22LB0131,School of Liberal Arts and Sciences,Fiction,1,2021,823.914 NAR,Indian thought publications,,978-8185986074,215,04/18/2022 0:00,Sapna book house,256
Books,728,Rss 360 : demystifying rashtriya swayamsevak,"Sharda, Ratan.",RVUN22LB0132,School of Liberal Arts and Sciences,Nonfiction,1,2021,954.04 SHA,Bloomsbury india,,978-9386950383,599,04/18/2022 0:00,Sapna book house,342
Books,729,Jack nicholson,"Du, Cahiers",RVUN22LB0133,School of Liberal Arts and Sciences,Public performance,1,2013,791.43028092 DU,Phaidon press limited,,978-0714866680,1495,04/18/2022 0:00,Sapna book house,192
Books,730,Subtle art of not giving fuck,"Manson, Mark.",RVUN22LB0134,School of Liberal Arts and Sciences,Self-help,1,2016,158.1 MAN,Harper collins india,,978-0062641540,499,04/18/2022 0:00,Sapna book house,"vii, 212"
Books,731,Alchemist,"Coelho, Paulo.",RVUN22LB0135,School of Liberal Arts and Sciences,Self-help,1,2021,869.3 COE,Harper collins india,,978-8172234980,350,04/18/2022 0:00,Sapna book house,161
Books,732,The secret,"Byrne, Rhonda.",RVUN22LB0136,School of Liberal Arts and Sciences,Self-help,1,2021,131 BYR,Simon & schuster,,978-1582701707,599,04/18/2022 0:00,Sapna book house,"xix, 198"
Books,733,Power of your subconscious mind,"Murphy, Joseph.",RVUN22LB0137,School of Liberal Arts and Sciences,Self-help,1,2017,154.2 MUR,Book mark,,9788193411018,150,04/18/2022 0:00,Sapna book house,
Books,734,Palace of illusions,"Divakaruni, Chitra Banerjee",RVUN22LB0138,School of Liberal Arts and Sciences,Fiction,1,2019,813.54 DIV,Pan books ltd,,978-1400096206,450,04/18/2022 0:00,Sapna book house,"xv, 360"
Books,735,Mans search for meaning,"Frankl, Viktor E.",RVUN22LB0139,School of Liberal Arts and Sciences,Nonfiction,1,2005,150.195 FRA,Rider books,,978-1846041242,399,04/18/2022 0:00,Sapna book house,154
Books,736,Sapiens : a brief history  of humankind,"Harari, Yuval N.",RVUN22LB0140,School of Liberal Arts and Sciences,Nonfiction,1,2015,909 HAR,Vintage books (usa),,978-0099590088,599,04/18/2023 0:00,Sapna book house,498
Books,737,Mindset : changing the way you think to fulfil your potential,"Dweck, Carol S.",RVUN22LB0141,School of Liberal Arts and Sciences,Self-help,1,2017,158.1 DWE,Constable & robinson,,978-1780332000,399,04/18/2022 0:00,Sapna book house,"x, 277"
Books,738,7 secrets of vishnu  .,"Pattanaik, Devdutt.",RVUN22LB0142,School of Liberal Arts and Sciences,Mythology,1,2018,294.52113 PAT,Westland,,978-9386224057,395,04/18/2022 0:00,Sapna book house,"xi, 217"
Books,739,Shiva to shankara : giving form to the formless,"Pattanaik, Devdutt.",RVUN22LB0143,School of Liberal Arts and Sciences,Mythology,1,2017,294.543 PAT,Harpercollins,,978-9352641956,399,04/18/2022 0:00,Sapna book house,"xiii, 160"
Books,740,Book of ram,"Pattanaik, Devdutt.",RVUN22LB0144,School of Liberal Arts and Sciences,Mythology,1,2015,294.592113 PAT,Penguin india,,978-0143424604,299,04/18/2022 0:00,Sapna book house,200
Books,741,Devlok with devdutt pattanaik,"Pattanaik, Devdutt.",RVUN22LB0145,School of Liberal Arts and Sciences,Mythology,1,2016,294.513 PAT,Penguin india,,978-0143427421,199,04/18/2022 0:00,Sapna book house,"vi, 182"
Books,742,Myth mithya,"Pattanaik, Devdutt.",RVUN22LB0146,School of Liberal Arts and Sciences,Mythology,1,2006,294.5 PAT,Penguin india,,978-0143423324,299,04/18/2022 0:00,Sapna book house,227
Books,743,Aleph,"Coelho, Paulo.",RVUN22LB0147,School of Liberal Arts and Sciences,Fiction,1,2021,869.342 COE,Harper collins : uk,,978-0007456093,350,04/18/2022 0:00,Sapna book house,300
Books,744,Winner stands alone,"Coelho, Paulo.",RVUN22LB0148,School of Liberal Arts and Sciences,Fiction,1,2019,869.342 COE,Harper collins : uk,,978-0007318681,350,04/18/2022 0:00,Sapna book house,373
Books,745,Spy,"Coelho, Paulo.",RVUN22LB0149,School of Liberal Arts and Sciences,Fiction,1,2018,869.342  COE,Penguin books,,9780143429166,199,04/18/2022 0:00,Sapna book house,208
Books,746,The witch of portobello,"Coelho, Paulo.",RVUN22LB0150,School of Liberal Arts and Sciences,Psychology,1,2007,869.342 COE,Harper collins : uk,,9780007257447,350,04/18/2022 0:00,Sapna book house,297
Books,747,Pilgrimage,"Coelho, Paulo.",RVUN22LB0151,School of Liberal Arts and Sciences,Fiction,1,2020,133.43 COE,Harper collins india,,978-8172235390,350,04/18/2022 0:00,Sapna book house,226
Books,748,Zahir,"Coelho, Paulo.",RVUN22LB0152,School of Liberal Arts and Sciences,Fiction,1,2020,869.342 COE,Harper collins india,,979-8172236297,350,04/18/2022 0:00,Sapna book house,336
Books,749,Life changiing secrets from the 3 masters of success,"Hill, Napoleon.",RVUN22LB0153,School of Liberal Arts and Sciences,Self-help,1,2021,158.1 HIL,Manjul publishing house pvt ltd,,978-1722502867,299,04/18/2022 0:00,Sapna book house,464
Books,750,How to unleash the power of your subconscious mind,"Murphy, Joseph.",RVUN22LB0154,School of Liberal Arts and Sciences,Self help,1,2017,158.1 MUR,Harpercollins,,978-9352770366,299,04/18/2022 0:00,Sapna book house,296
Books,751,maximize your potential through the power of your subconscious mind for health and vitality,"Murphy, Joseph.",RVUN22LB0155,School of Liberal Arts and Sciences,Self help,1,2016,154.2 MUR,Manjul publishing house pvt ltd,,9788183227575,195,04/18/2022 0:00,Sapna book house,248
Books,752,How to use the power of prayer : a motivational guide to transform your life,"Murphy, Joseph.",RVUN22LB0156,School of Liberal Arts and Sciences,Self help,1,2017,248.32 MUR,Finger print,,978-9389053784,99,04/18/2022 0:00,Sapna book house,112
Books,753,Write a new name in the book of life,"Murphy, Joseph.",RVUN22LB0157,School of Liberal Arts and Sciences,Self help,1,2019,248.32 MUR,Finger print,,978-9389717129,150,04/18/2022 0:00,Sapna book house,160
Books,754,Maximize your potential through the power of your subconscious mind for an enriched life,"Murphy, Joseph.",RVUN22LB0158,School of Liberal Arts and Sciences,Self help,1,2016,154.2 MUR,Manjul publishing house pvt ltd,,978-8183227599,195,04/18/2022 0:00,Sapna book house,249
Books,755,Maximize your potential through the power of your subconscious mind to create wealth and success,"Murphy, Joseph.",RVUN22LB0159,School of Liberal Arts and Sciences,Self help,1,2016,158.1 MUR,Manjul publishing house pvt ltd,,9788183226073,195,04/18/2022 0:00,Sapna book house,225
Books,756,Riches are your right,"Murphy, Joseph.",RVUN22LB0160,School of Liberal Arts and Sciences,Self help,1,2019,158.1 MUR,Finger print,,978-1607962038,99,07/18/2022 0:00,Sapna book house,66
Books,757,How to attract money,"Murphy, Joseph.",RVUN22LB0161,School of Liberal Arts and Sciences,Self help,1,2018,158.1 MUR,Manjul publishing house pvt ltd,,978-1578989706,125,04/18/2022 0:00,Sapna book house,74
Books,758,Believe in yourself,"Murphy, Joseph.",RVUN22LB0162,School of Liberal Arts and Sciences,Self help,1,2020,791.45 MUR,Manjul publishing house pvt ltd,,978-8183225090,125,04/18/2022 0:00,Sapna book house,73
Books,759,Great truths that set us free,"Murphy, Joseph.",RVUN22LB0163,School of Liberal Arts and Sciences,Self help,1,2019,248.4 MUR,Finger print,,978-9389053807,150,04/18/2022 0:00,Sapna book house,216
Books,760,Master your mind,"Murphy, Joseph.",RVUN22LB0164,School of Liberal Arts and Sciences,Self help,1,2021,650.1019 MUR,G & d media,,978-1722500900,250,04/18/2022 0:00,Sapna book house,160
Books,761,Miracles of your mind,"Murphy, Joseph.",RVUN22LB0165,School of Liberal Arts and Sciences,Self help,1,2019,154.2 MUR,Manjul publishing house pvt ltd,,978-8183225106,150,04/18/2022 0:00,Sapna book house,84
Books,762,Psychic perception,Joseph murphy,RVUN22LB0166,School of Liberal Arts and Sciences,Spirituality,1,2017,131.32 JOS,Manjul publishing house pvt ltd,,978-8183224871,299,04/18/2022 0:00,Sapna book house,220
